image_name,"x1, y1, confidence1","x2, y2, confidence2","x3, y3, confidence3","x4, y4, confidence4","x5, y5, confidence5","x6, y6, confidence6","x7, y7, confidence7","x8, y8, confidence8","x9, y9, confidence9","x10, y10, confidence10","x11, y11, confidence11","x12, y12, confidence12","x13, y13, confidence13","x14, y14, confidence14","x15, y15, confidence15","x16, y16, confidence16","x17, y17, confidence17",Ωˆ,ß§,§U√€,•b√€,Ø∏•ﬂ
detected_4534.jpg,"(0.3140495, 0.4299059, 0.957820475101471)","(0.3265491, 0.42182985, 0.8182757496833801)","(0.30748838, 0.41758212, 0.9632660150527954)","(0.0, 0.0, 0.32891732454299927)","(0.28578478, 0.40064472, 0.8952301144599915)","(0.31541252, 0.41763273, 0.9480358362197876)","(0.24226227, 0.40434545, 0.9917226433753967)","(0.30184937, 0.4900139, 0.8019810318946838)","(0.2233243, 0.4803443, 0.9798682332038879)","(0.27227393, 0.52814454, 0.7767984867095947)","(0.2516067, 0.5364827, 0.9561790823936462)","(0.22647838, 0.4212597, 0.9550508260726929)","(0.1736012, 0.4162652, 0.9786909818649292)","(0.2883431, 0.4751245, 0.8990561366081238)","(0.21117122, 0.47015268, 0.957347571849823)","(0.26083916, 0.53370905, 0.7607038021087646)","(0.19101131, 0.5381274, 0.8551532626152039)",,,1,,
detected_4563.jpg,"(0.8221985, 0.17967252, 0.9861688613891602)","(0.8321023, 0.17087922, 0.9611143469810486)","(0.81276006, 0.17104845, 0.9420428276062012)","(0.8488057, 0.17794132, 0.8374985456466675)","(0.80091506, 0.17923784, 0.6940891146659851)","(0.8692439, 0.23683476, 0.9973579049110413)","(0.7900796, 0.24280266, 0.9961522221565247)","(0.89792806, 0.30725318, 0.9903440475463867)","(0.7723831, 0.3228379, 0.9830697774887085)","(0.91182125, 0.36910382, 0.9815953969955444)","(0.7651969, 0.38760343, 0.9722679257392883)","(0.868933, 0.38140863, 0.9992491602897644)","(0.81478155, 0.38400736, 0.9990733861923218)","(0.8807963, 0.49893826, 0.9977211356163025)","(0.8070132, 0.5010211, 0.9973918199539185)","(0.8916241, 0.61128247, 0.9819594025611877)","(0.8014924, 0.6136373, 0.9810606241226196)",,,,,
detected_4573.jpg,"(0.9245548, 0.15990151, 0.9515831470489502)","(0.9333658, 0.15184727, 0.8568058013916016)","(0.917421, 0.15359113, 0.9487471580505371)","(0.95070505, 0.15290181, 0.5083829164505005)","(0.911137, 0.15645477, 0.826643168926239)","(0.9692, 0.19571237, 0.8967078924179077)","(0.9020511, 0.20133777, 0.987598717212677)","(0.0, 0.0, 0.48475390672683716)","(0.88871944, 0.25829756, 0.9462626576423645)","(0.0, 0.0, 0.4398803412914276)","(0.88160145, 0.31150982, 0.8765926957130432)","(0.9674388, 0.3077751, 0.9511139392852783)","(0.92543334, 0.31072548, 0.98338782787323)","(0.9750943, 0.38298255, 0.9449730515480042)","(0.94024706, 0.38467044, 0.9825794696807861)","(0.98133516, 0.45255837, 0.9134435653686523)","(0.96461505, 0.46138924, 0.9601036310195923)",,,,,
detected_4600.jpg,"(0.8509591, 0.12433114, 0.988217294216156)","(0.86769027, 0.11009455, 0.9665801525115967)","(0.8386378, 0.10997033, 0.9518328905105591)","(0.88870203, 0.117273524, 0.8020208477973938)","(0.81945705, 0.11667709, 0.6430355906486511)","(0.92010576, 0.21413891, 0.9958412051200867)","(0.7868563, 0.22070107, 0.9936192631721497)","(0.9706634, 0.32445133, 0.983758807182312)","(0.76581806, 0.3471644, 0.9674272537231445)","(0.9408776, 0.38679203, 0.975599467754364)","(0.7562609, 0.43340272, 0.9598393440246582)","(0.8815112, 0.4924449, 0.9993020296096802)","(0.7979929, 0.49355835, 0.9991105198860168)","(0.8678665, 0.6936988, 0.9982757568359375)","(0.8021512, 0.7036585, 0.9980474710464478)","(0.8720315, 0.8574578, 0.978127121925354)","(0.82651436, 0.8820769, 0.9761809706687927)",,,,,
detected_4605.jpg,"(0.0, 0.0, 0.004246639087796211)","(0.0, 0.0, 0.0006018089479766786)","(0.0, 0.0, 0.002830405253916979)","(0.2249426, 0.034303904, 0.7270997166633606)","(0.35336775, 0.05557265, 0.9367263913154602)","(0.11323911, 0.113125846, 0.9652417302131653)","(0.4184534, 0.15123625, 0.9920557141304016)","(0.008434033, 0.27447906, 0.6185597777366638)","(0.47764316, 0.31427273, 0.9279639720916748)","(0.0, 0.0, 0.23049502074718475)","(0.44913578, 0.36391324, 0.5423343181610107)","(0.10830877, 0.40808052, 0.9974060654640198)","(0.314427, 0.4257919, 0.998778760433197)","(0.09515791, 0.5806022, 0.9964260458946228)","(0.3107321, 0.63897675, 0.9984408020973206)","(0.05945287, 0.782554, 0.9611051082611084)","(0.26148325, 0.8736122, 0.9740634560585022)",,,,,
detected_4607.jpg,"(0.6801312, 0.44347364, 0.5985873341560364)","(0.6836039, 0.43427038, 0.7394053936004639)","(0.0, 0.0, 0.03219044581055641)","(0.7045157, 0.4339467, 0.9504262804985046)","(0.0, 0.0, 0.02131631039083004)","(0.7196682, 0.46849188, 0.9922505021095276)","(0.7750034, 0.47265044, 0.8983030319213867)","(0.5773427, 0.51693165, 0.993867814540863)","(0.69618016, 0.5271121, 0.6220420598983765)","(0.47181386, 0.5480305, 0.9825547337532043)","(0.60398376, 0.55926675, 0.6696181297302246)","(0.8122374, 0.6438688, 0.9717310070991516)","(0.84303606, 0.63902676, 0.9039255380630493)","(0.63161194, 0.55774796, 0.9499561786651611)","(0.6697505, 0.54758525, 0.79093337059021)","(0.6855468, 0.6835176, 0.8442240953445435)","(0.7201028, 0.6555053, 0.6890574097633362)",,,1,,
detected_4629.jpg,"(0.0, 0.0, 0.042262397706508636)","(0.0, 0.0, 0.10059910267591476)","(0.0, 0.0, 0.0015798519598320127)","(0.90080434, 0.4546736, 0.9702296257019043)","(0.0, 0.0, 0.03235911205410957)","(0.83198947, 0.6293341, 0.9665870666503906)","(0.0, 0.0, 0.47262105345726013)","(0.75349414, 0.8689698, 0.8854480385780334)","(0.0, 0.0, 0.03542299568653107)","(0.0, 0.0, 0.46106523275375366)","(0.0, 0.0, 0.02016526460647583)","(0.0, 0.0, 0.28050267696380615)","(0.0, 0.0, 0.06512850522994995)","(0.0, 0.0, 0.04313254356384277)","(0.0, 0.0, 0.006817914079874754)","(0.0, 0.0, 0.009413238614797592)","(0.0, 0.0, 0.002556013176217675)",,,,,
detected_4631.jpg,"(0.98306286, 0.10966729, 0.908983051776886)","(0.9892378, 0.10527253, 0.6681097149848938)","(0.9780134, 0.10346438, 0.9041358828544617)","(0.0, 0.0, 0.27769747376441956)","(0.9641403, 0.104936, 0.7991709113121033)","(0.99302405, 0.14513788, 0.8994019031524658)","(0.939757, 0.13656405, 0.9869339466094971)","(0.9916688, 0.18928264, 0.6626138687133789)","(0.91106147, 0.1738526, 0.9703706502914429)","(0.99310887, 0.22362375, 0.6282750368118286)","(0.9083668, 0.21443477, 0.9331173896789551)","(0.96558154, 0.23206088, 0.9719692468643188)","(0.92951566, 0.22743773, 0.9899702668190002)","(0.9558358, 0.2893888, 0.9534967541694641)","(0.9032173, 0.28609362, 0.9832019209861755)","(0.943899, 0.34502375, 0.9136906266212463)","(0.8874386, 0.34846315, 0.9541575908660889)",,,,,
detected_4635.jpg,"(0.3174844, 0.19913532, 0.9865607619285583)","(0.3261461, 0.1904937, 0.9197646975517273)","(0.3095724, 0.18735813, 0.9803493022918701)","(0.0, 0.0, 0.48594701290130615)","(0.28865245, 0.17820516, 0.9135161638259888)","(0.3311297, 0.22999704, 0.979987621307373)","(0.26001495, 0.22585826, 0.9950407147407532)","(0.35057527, 0.2896555, 0.8830928802490234)","(0.22980933, 0.30114037, 0.9800392985343933)","(0.38927728, 0.30542007, 0.8485637307167053)","(0.21665509, 0.3778612, 0.9542362689971924)","(0.30567703, 0.36663422, 0.9658949971199036)","(0.26262814, 0.36640993, 0.9822814464569092)","(0.29642522, 0.48014364, 0.7258843183517456)","(0.25865716, 0.48117414, 0.8351054787635803)","(0.0, 0.0, 0.24263617396354675)","(0.0, 0.0, 0.3194926679134369)",,,,,
detected_4636.jpg,"(0.0, 0.0, 0.16096076369285583)","(0.0, 0.0, 0.08678794652223587)","(0.0, 0.0, 0.03456845134496689)","(0.78356916, 0.61906713, 0.8422830104827881)","(0.0, 0.0, 0.41857919096946716)","(0.77014333, 0.70507866, 0.964634120464325)","(0.898897, 0.70078886, 0.9555115699768066)","(0.75688785, 0.8067099, 0.8051971197128296)","(0.9297261, 0.8037213, 0.7800872921943665)","(0.7750725, 0.8434107, 0.5461941957473755)","(0.92790204, 0.80610275, 0.5265094041824341)","(0.7995477, 0.929571, 0.6945309638977051)","(0.88591355, 0.9260632, 0.7010787725448608)","(0.0, 0.0, 0.11457232385873795)","(0.0, 0.0, 0.1252606064081192)","(0.0, 0.0, 0.018482932820916176)","(0.0, 0.0, 0.02051558718085289)",,,1,,
detected_4650.jpg,"(0.82955563, 0.07204096, 0.9509762525558472)","(0.84369147, 0.06393144, 0.8830310702323914)","(0.8239915, 0.06047692, 0.8311432003974915)","(0.8707279, 0.06561045, 0.6596831679344177)","(0.0, 0.0, 0.4662391245365143)","(0.8966681, 0.11182831, 0.9864659905433655)","(0.7825917, 0.09576168, 0.9895679354667664)","(0.9213518, 0.1703842, 0.9583731889724731)","(0.7183574, 0.15099072, 0.9672695994377136)","(0.9037693, 0.19542515, 0.945221483707428)","(0.68538743, 0.20874043, 0.949238121509552)","(0.82829887, 0.24730055, 0.9972621202468872)","(0.7556373, 0.2322079, 0.9974098801612854)","(0.789873, 0.34582448, 0.9929280877113342)","(0.7149166, 0.3290127, 0.9941621422767639)","(0.74109954, 0.4358756, 0.9617030620574951)","(0.69032836, 0.42890444, 0.9678623080253601)",,,,,
detected_4678.jpg,"(0.4914351, 0.42828742, 0.9860575795173645)","(0.4927353, 0.4121851, 0.9118286371231079)","(0.47489572, 0.42218742, 0.9702162146568298)","(0.0, 0.0, 0.44106245040893555)","(0.44665366, 0.42377132, 0.8880199193954468)","(0.52537924, 0.442032, 0.9956690073013306)","(0.43472213, 0.47717205, 0.9955011010169983)","(0.56422174, 0.51401633, 0.9764105677604675)","(0.44827834, 0.56836873, 0.979296863079071)","(0.5609404, 0.5729188, 0.9569787979125977)","(0.49883756, 0.6034476, 0.9697787761688232)","(0.56171215, 0.59650695, 0.996807336807251)","(0.50281507, 0.62186086, 0.9968394041061401)","(0.62782687, 0.67400753, 0.9904575347900391)","(0.586523, 0.7026273, 0.9914776682853699)","(0.68414354, 0.777153, 0.9472491145133972)","(0.6512951, 0.7914275, 0.9515948295593262)",,,,,
detected_4679.jpg,"(0.41314214, 0.5062634, 0.9869008660316467)","(0.4265376, 0.49601072, 0.9723286628723145)","(0.40539607, 0.49276638, 0.927682101726532)","(0.454925, 0.48874488, 0.8810833096504211)","(0.39817137, 0.4831609, 0.5101132988929749)","(0.4889419, 0.53756046, 0.9959650039672852)","(0.38310263, 0.52668697, 0.9939017295837402)","(0.49744016, 0.63164777, 0.9864679574966431)","(0.3568418, 0.6094346, 0.9761655330657959)","(0.4507641, 0.6790606, 0.9809716939926147)","(0.3815876, 0.66018534, 0.9670983552932739)","(0.46301746, 0.69198984, 0.9979795813560486)","(0.39148915, 0.680148, 0.997474730014801)","(0.43173605, 0.7946407, 0.9931174516677856)","(0.34248683, 0.77955705, 0.9918748736381531)","(0.37894496, 0.9031102, 0.9470336437225342)","(0.3057223, 0.8923333, 0.9438141584396362)",,,,,
detected_4692.jpg,"(0.6417999, 0.07150312, 0.9876580238342285)","(0.6540291, 0.061018895, 0.9732235670089722)","(0.6325933, 0.061778285, 0.9363280534744263)","(0.6787628, 0.062692784, 0.9067854881286621)","(0.6236907, 0.06584518, 0.5991501808166504)","(0.70737684, 0.12449048, 0.9982376098632812)","(0.6064256, 0.12218311, 0.9961522221565247)","(0.7330519, 0.20289102, 0.9928156137466431)","(0.57246566, 0.18929377, 0.9793534874916077)","(0.7051108, 0.258504, 0.9860209822654724)","(0.5612858, 0.25651592, 0.9661693572998047)","(0.6643958, 0.27604324, 0.999454915523529)","(0.5994306, 0.2699276, 0.9991831183433533)","(0.6537199, 0.3801619, 0.9983008503913879)","(0.57833976, 0.37514418, 0.9976783394813538)","(0.6366002, 0.4700095, 0.987108051776886)","(0.56322545, 0.47045335, 0.984635055065155)",,,,,
detected_4693.jpg,"(0.6451881, 0.10833522, 0.9876834750175476)","(0.6576077, 0.09858413, 0.9743796586990356)","(0.63778144, 0.09852054, 0.9275667071342468)","(0.68344545, 0.09957285, 0.9212791919708252)","(0.6324747, 0.10032655, 0.5506986379623413)","(0.7094048, 0.15821661, 0.9986936450004578)","(0.61498773, 0.15232322, 0.9954667091369629)","(0.72763884, 0.23544958, 0.994845986366272)","(0.57645226, 0.21583267, 0.9760787487030029)","(0.6987561, 0.28586963, 0.9880649447441101)","(0.5634998, 0.28195196, 0.9594751596450806)","(0.66142464, 0.30435312, 0.9994485974311829)","(0.60070974, 0.29655764, 0.9990197420120239)","(0.647122, 0.40202546, 0.997719943523407)","(0.5775713, 0.39358422, 0.996220052242279)","(0.6277625, 0.4855929, 0.9809430241584778)","(0.560634, 0.4806766, 0.9742603898048401)",,,,,
detected_4694.jpg,"(0.41400558, 0.09763479, 0.990613579750061)","(0.42289257, 0.08832617, 0.9350161552429199)","(0.40339237, 0.0855474, 0.9825143218040466)","(0.43034083, 0.09122415, 0.5033642649650574)","(0.3738138, 0.08335378, 0.93196702003479)","(0.44526282, 0.15134428, 0.9955562949180603)","(0.3356647, 0.14795749, 0.9984447360038757)","(0.47637185, 0.22766337, 0.9709585309028625)","(0.3126007, 0.22570038, 0.9924541115760803)","(0.48362485, 0.29675224, 0.9536000490188599)","(0.33596808, 0.2853045, 0.9854448437690735)","(0.4467536, 0.3072362, 0.9988762736320496)","(0.37675762, 0.310106, 0.9993114471435547)","(0.46341816, 0.4155686, 0.9965039491653442)","(0.38139933, 0.41877073, 0.9979727864265442)","(0.46205378, 0.5056976, 0.979363203048706)","(0.39533404, 0.50894964, 0.9855990409851074)",,,,,
detected_4764.jpg,"(0.0, 0.0, 0.47027266025543213)","(0.0, 0.0, 0.01948675513267517)","(0.26041198, 0.44366413, 0.7640523314476013)","(0.0, 0.0, 0.03154674917459488)","(0.24054818, 0.43175778, 0.9743408560752869)","(0.119236074, 0.44891438, 0.8242746591567993)","(0.19892111, 0.49868402, 0.9808947443962097)","(0.0, 0.0, 0.3404421806335449)","(0.166287, 0.6793574, 0.9616227149963379)","(0.0, 0.0, 0.38478726148605347)","(0.24867186, 0.67092496, 0.9062669277191162)","(0.0054813386, 0.7126564, 0.8662309050559998)","(0.05726164, 0.7369358, 0.9461926221847534)","(0.20986494, 0.6887785, 0.8308982849121094)","(0.26663074, 0.72470504, 0.9449498653411865)","(0.084588245, 0.7833739, 0.7520988583564758)","(0.10444941, 0.8242243, 0.8447185158729553)",,,1,,
detected_4765.jpg,"(0.24649365, 0.50565964, 0.6967594623565674)","(0.0, 0.0, 0.06250491738319397)","(0.2465733, 0.48681855, 0.8067421317100525)","(0.0, 0.0, 0.06590323895215988)","(0.22306061, 0.47199184, 0.9496890306472778)","(0.09750775, 0.509172, 0.901417076587677)","(0.18095526, 0.5581864, 0.9814853668212891)","(0.11466966, 0.63265425, 0.5953812003135681)","(0.16489334, 0.74220765, 0.9584916830062866)","(0.21161826, 0.66498667, 0.6557371020317078)","(0.24352694, 0.73005897, 0.9291377663612366)","(0.014948416, 0.7795094, 0.8269995450973511)","(0.07076921, 0.8070801, 0.9034674167633057)","(0.19123244, 0.7377248, 0.6555969715118408)","(0.25165907, 0.77995396, 0.8241336345672607)","(0.0, 0.0, 0.4313548505306244)","(0.13809319, 0.89462936, 0.5276433229446411)",,,1,,
detected_4766.jpg,"(0.0, 0.0, 0.4371829926967621)","(0.0, 0.0, 0.018651576712727547)","(0.25936803, 0.42279258, 0.8129420876502991)","(0.0, 0.0, 0.02431865781545639)","(0.23525906, 0.41422534, 0.9812715649604797)","(0.11487563, 0.43989247, 0.6521275043487549)","(0.19844572, 0.48563838, 0.965470016002655)","(0.0, 0.0, 0.10817473381757736)","(0.17158787, 0.6641614, 0.9041857123374939)","(0.0, 0.0, 0.12372641265392303)","(0.24053364, 0.6548656, 0.7615687847137451)","(0.0065117357, 0.71196175, 0.7198774218559265)","(0.061701696, 0.7342757, 0.8932825326919556)","(0.20618467, 0.6753425, 0.8146454691886902)","(0.26852027, 0.70658875, 0.9479198455810547)","(0.08408447, 0.78547543, 0.8422157764434814)","(0.11628815, 0.82156926, 0.9149108529090881)",,,1,,
detected_4806.jpg,"(0.0, 0.0, 0.3634377121925354)","(0.76917875, 0.23694614, 0.6472772359848022)","(0.0, 0.0, 0.011479499749839306)","(0.8138973, 0.2341218, 0.9873849153518677)","(0.0, 0.0, 0.07315473258495331)","(0.832631, 0.38260356, 0.9958845973014832)","(0.960489, 0.3420629, 0.916279673576355)","(0.77570546, 0.6183215, 0.9712844491004944)","(0.0, 0.0, 0.3545070290565491)","(0.6747341, 0.7731525, 0.7327948808670044)","(0.0, 0.0, 0.2020527869462967)","(0.82340276, 0.766438, 0.9777155518531799)","(0.9057249, 0.7402851, 0.9287644624710083)","(0.7730775, 0.9357096, 0.5777193307876587)","(0.0, 0.0, 0.35566169023513794)","(0.0, 0.0, 0.0822552964091301)","(0.0, 0.0, 0.052339911460876465)",,,,,
detected_4808.jpg,"(0.0, 0.0, 0.15687330067157745)","(0.0, 0.0, 0.45882973074913025)","(0.0, 0.0, 0.003234908217564225)","(0.84140885, 0.23590465, 0.9833154678344727)","(0.0, 0.0, 0.026978103443980217)","(0.86082286, 0.38985848, 0.9932734966278076)","(0.97900975, 0.33390588, 0.7185994982719421)","(0.81780636, 0.6397597, 0.9757461547851562)","(0.0, 0.0, 0.12148026376962662)","(0.71845657, 0.8153914, 0.7401755452156067)","(0.0, 0.0, 0.06982991844415665)","(0.8399909, 0.80227506, 0.9516339898109436)","(0.92008704, 0.7705421, 0.7635835409164429)","(0.0, 0.0, 0.35876765847206116)","(0.0, 0.0, 0.10006331652402878)","(0.0, 0.0, 0.03704302757978439)","(0.0, 0.0, 0.014413943514227867)",,,,,
detected_4821.jpg,"(0.7873064, 0.2174913, 0.9803454279899597)","(0.7990807, 0.20674673, 0.9711978435516357)","(0.7768838, 0.20845667, 0.907106876373291)","(0.8242451, 0.208053, 0.9228996634483337)","(0.0, 0.0, 0.4957408905029297)","(0.86359614, 0.263364, 0.9973670840263367)","(0.7570036, 0.26509506, 0.9863743782043457)","(0.89963704, 0.32912332, 0.9866930842399597)","(0.7321309, 0.32363662, 0.9095227122306824)","(0.8629656, 0.37799564, 0.9718818664550781)","(0.73056966, 0.39063063, 0.8775035738945007)","(0.8281229, 0.39818692, 0.9977836012840271)","(0.7625911, 0.39271083, 0.9953128099441528)","(0.81345147, 0.4804977, 0.9947304725646973)","(0.754177, 0.46623215, 0.989756166934967)","(0.80022126, 0.5690798, 0.9746427536010742)","(0.763986, 0.5492124, 0.9632140398025513)",,,,,
detected_4822.jpg,"(0.27115077, 0.17267297, 0.9830886721611023)","(0.27961835, 0.16465579, 0.8940736055374146)","(0.26197362, 0.1620411, 0.9744618535041809)","(0.0, 0.0, 0.3919556438922882)","(0.23403855, 0.15635915, 0.9230820536613464)","(0.28189436, 0.2095592, 0.9885619878768921)","(0.18586217, 0.1964705, 0.997563362121582)","(0.29118365, 0.2720279, 0.9430883526802063)","(0.13176611, 0.2499286, 0.9899678230285645)","(0.29104128, 0.3288525, 0.9303870797157288)","(0.17001347, 0.30415598, 0.9826683402061462)","(0.25148988, 0.3270958, 0.9969280362129211)","(0.19123568, 0.32625288, 0.9983575940132141)","(0.24935798, 0.4051159, 0.993251621723175)","(0.18918075, 0.41376203, 0.9964556694030762)","(0.22951093, 0.485887, 0.9720965623855591)","(0.1903024, 0.500326, 0.9810301065444946)",,,,,
detected_4824.jpg,"(0.0, 0.0, 0.0004631707852240652)","(0.0, 0.0, 0.0001523066748632118)","(0.0, 0.0, 0.00015202868962660432)","(0.0, 0.0, 0.0014387209666892886)","(0.0, 0.0, 0.0010972990421578288)","(0.0, 0.0, 0.07522518187761307)","(0.0, 0.0, 0.058680687099695206)","(0.44657215, 0.010801124, 0.6332256197929382)","(0.28046918, 0.01535927, 0.5472465753555298)","(0.44701034, 0.06657751, 0.7416289448738098)","(0.30007052, 0.09162128, 0.6956227421760559)","(0.40145978, 0.074983895, 0.9914355874061584)","(0.3290717, 0.07850798, 0.9902201890945435)","(0.40360984, 0.19576676, 0.9956396818161011)","(0.32959917, 0.2079523, 0.9951979517936707)","(0.40684643, 0.3058468, 0.988757312297821)","(0.33306894, 0.3200412, 0.9879206418991089)",,,,,
detected_4827.jpg,"(0.19607264, 0.20058544, 0.9901611804962158)","(0.20686209, 0.1860142, 0.9131532907485962)","(0.18087825, 0.17902572, 0.9836905598640442)","(0.0, 0.0, 0.14802761375904083)","(0.12729196, 0.16221821, 0.8887017965316772)","(0.20829348, 0.25950778, 0.9841151237487793)","(0.060053777, 0.24884553, 0.9734959602355957)","(0.28405288, 0.34070683, 0.9142524600028992)","(0.0068868636, 0.4086899, 0.8421562314033508)","(0.3847974, 0.3142944, 0.8550865650177002)","(0.03090607, 0.5922481, 0.8136202096939087)","(0.19363, 0.5502969, 0.9927724003791809)","(0.10267873, 0.55258906, 0.9903351068496704)","(0.18056867, 0.78197134, 0.9671404957771301)","(0.10671624, 0.78822225, 0.9557198286056519)","(0.17879803, 0.9519202, 0.6928609013557434)","(0.11372055, 0.96572316, 0.6232438683509827)",,,,,
detected_4828.jpg,"(0.15446012, 0.35062248, 0.9886813163757324)","(0.16875872, 0.33898234, 0.9546186327934265)","(0.14278613, 0.3354734, 0.9721726775169373)","(0.1815171, 0.3352973, 0.6258893013000488)","(0.11498922, 0.32661375, 0.8244926929473877)","(0.18428706, 0.4049341, 0.9907050728797913)","(0.07231763, 0.3894406, 0.9952021837234497)","(0.19033542, 0.51495576, 0.9578152298927307)","(0.031427942, 0.47997323, 0.97463458776474)","(0.17401965, 0.6039415, 0.9466811418533325)","(0.013736943, 0.5572279, 0.9629507660865784)","(0.12972507, 0.6052, 0.996729850769043)","(0.061729632, 0.597128, 0.9972570538520813)","(0.10189241, 0.76068366, 0.9899573922157288)","(0.059496988, 0.7503519, 0.9916216135025024)","(0.089238346, 0.89882994, 0.9222483038902283)","(0.07654574, 0.89222944, 0.9306532740592957)",,,,,
detected_4863.jpg,"(0.0, 0.0, 0.03838428109884262)","(0.0, 0.0, 0.004232869483530521)","(0.0, 0.0, 0.03174225613474846)","(0.0, 0.0, 0.10423295944929123)","(0.0, 0.0, 0.2218015193939209)","(0.0, 0.0, 0.1766781210899353)","(0.91957027, 0.2928488, 0.8120459318161011)","(0.0, 0.0, 0.10122354328632355)","(0.76030385, 0.50417376, 0.7578022480010986)","(0.0, 0.0, 0.13399425148963928)","(0.8683407, 0.68780553, 0.5327929854393005)","(0.0, 0.0, 0.2992359697818756)","(0.96664345, 0.7873891, 0.6123677492141724)","(0.0, 0.0, 0.013896581716835499)","(0.0, 0.0, 0.030814114958047867)","(0.0, 0.0, 0.0017235701670870185)","(0.0, 0.0, 0.0025111911818385124)",,,,,
detected_4866.jpg,"(0.0, 0.0, 0.15009663999080658)","(0.0, 0.0, 0.3654792308807373)","(0.0, 0.0, 0.008849294856190681)","(0.9570891, 0.41418132, 0.9208890795707703)","(0.0, 0.0, 0.025816312059760094)","(0.95258677, 0.4868288, 0.982998251914978)","(0.0, 0.0, 0.4051794409751892)","(0.91455567, 0.5922245, 0.9795907735824585)","(0.0, 0.0, 0.07234527915716171)","(0.86143667, 0.664323, 0.9182265996932983)","(0.0, 0.0, 0.09407075494527817)","(0.9202731, 0.6803041, 0.9833193421363831)","(0.95804405, 0.6755855, 0.8577678799629211)","(0.89069396, 0.82361394, 0.9556800723075867)","(0.9267372, 0.82542455, 0.6928179860115051)","(0.8992282, 0.96942884, 0.6977601647377014)","(0.0, 0.0, 0.34968307614326477)",,,,,
detected_4913.jpg,"(0.517717, 0.30124474, 0.7271324396133423)","(0.0, 0.0, 0.2188388705253601)","(0.51513904, 0.29220018, 0.8267354965209961)","(0.0, 0.0, 0.11639665067195892)","(0.50138634, 0.29041913, 0.9131314158439636)","(0.46726957, 0.33335724, 0.7995851039886475)","(0.49800453, 0.332549, 0.9683167934417725)","(0.0, 0.0, 0.3093576729297638)","(0.5350987, 0.38459438, 0.9100745916366577)","(0.0, 0.0, 0.2917045056819916)","(0.57756245, 0.40972447, 0.8171645998954773)","(0.48151213, 0.46064824, 0.7698837518692017)","(0.5051009, 0.4662313, 0.9035342335700989)","(0.5498025, 0.38960442, 0.8169378042221069)","(0.584483, 0.3916998, 0.9331443905830383)","(0.53973514, 0.47057754, 0.8790456056594849)","(0.58505374, 0.47448546, 0.9365357756614685)",,,,,
detected_5012.jpg,"(0.09907706, 0.047133587, 0.5107533931732178)","(0.0, 0.0, 0.49433833360671997)","(0.0, 0.0, 0.16748590767383575)","(0.0, 0.0, 0.40119144320487976)","(0.0, 0.0, 0.031144293025135994)","(0.21709315, 0.1396384, 0.8400992751121521)","(0.0, 0.0, 0.3527373671531677)","(0.2863334, 0.30791622, 0.724436342716217)","(0.0, 0.0, 0.16622641682624817)","(0.2654131, 0.3046853, 0.6353936195373535)","(0.0, 0.0, 0.20244638621807098)","(0.15086955, 0.48901242, 0.9800149202346802)","(0.058261584, 0.47270855, 0.9522783160209656)","(0.14360368, 0.7111393, 0.9712828993797302)","(0.0831245, 0.6848068, 0.9424812197685242)","(0.16018388, 0.9097234, 0.8415930867195129)","(0.09361805, 0.8903557, 0.7744415402412415)",,,,,
detected_5019.jpg,"(0.6151094, 0.031446505, 0.9730887413024902)","(0.62160486, 0.019066716, 0.8981186747550964)","(0.6003691, 0.025060916, 0.9134394526481628)","(0.6348855, 0.024410034, 0.6184954047203064)","(0.58139163, 0.039967824, 0.6788765788078308)","(0.66793555, 0.08707261, 0.9955583810806274)","(0.5741537, 0.12000553, 0.992615818977356)","(0.7184723, 0.12922373, 0.9832210540771484)","(0.56805956, 0.21782413, 0.9724713563919067)","(0.76478374, 0.18077503, 0.9678249359130859)","(0.5736778, 0.31244168, 0.9584296941757202)","(0.67483914, 0.2860909, 0.9992585778236389)","(0.61500365, 0.30062652, 0.9991077780723572)","(0.6761102, 0.42176285, 0.9981620907783508)","(0.6233451, 0.43607745, 0.9979898929595947)","(0.6856058, 0.54157674, 0.9861663579940796)","(0.6281227, 0.54944843, 0.9853975772857666)",,,,,
detected_5021.jpg,"(0.37382218, 0.024311353, 0.9780886769294739)","(0.38928124, 0.014539957, 0.932488203048706)","(0.3638725, 0.01105311, 0.9220662117004395)","(0.41128644, 0.024744272, 0.7481278777122498)","(0.3495428, 0.016110634, 0.6645428538322449)","(0.41951323, 0.106987976, 0.9933670163154602)","(0.32293597, 0.07912693, 0.9964765906333923)","(0.416856, 0.21561491, 0.9757686853408813)","(0.27398288, 0.12674758, 0.9864698052406311)","(0.40975064, 0.3097958, 0.9631809592247009)","(0.22534175, 0.18155397, 0.9750481247901917)","(0.37511468, 0.28662357, 0.9991568326950073)","(0.31318563, 0.2736256, 0.9993379712104797)","(0.36777192, 0.42062664, 0.9980165958404541)","(0.30492127, 0.40592223, 0.9985389709472656)","(0.3536443, 0.5305449, 0.9860631823539734)","(0.29670507, 0.5242873, 0.9891999959945679)",,,,,
