image_name,"x1, y1, confidence1","x2, y2, confidence2","x3, y3, confidence3","x4, y4, confidence4","x5, y5, confidence5","x6, y6, confidence6","x7, y7, confidence7","x8, y8, confidence8","x9, y9, confidence9","x10, y10, confidence10","x11, y11, confidence11","x12, y12, confidence12","x13, y13, confidence13","x14, y14, confidence14","x15, y15, confidence15","x16, y16, confidence16","x17, y17, confidence17",Y
detected_6956.jpg,"(tensor(0.4436), tensor(0.3885), 0.9655351638793945)","(tensor(0.4608), tensor(0.3731), 0.8291173577308655)","(tensor(0.4321), tensor(0.3717), 0.9007872939109802)","(tensor(0.), tensor(0.), 0.479735404253006)","(tensor(0.4044), tensor(0.3844), 0.7277588844299316)","(tensor(0.4804), tensor(0.5047), 0.9948700666427612)","(tensor(0.3258), tensor(0.4896), 0.9899941086769104)","(tensor(0.4861), tensor(0.6566), 0.9828453660011292)","(tensor(0.2730), tensor(0.6151), 0.9550846815109253)","(tensor(0.4885), tensor(0.7336), 0.9442176222801208)","(tensor(0.2783), tensor(0.7113), 0.9095591902732849)","(tensor(0.4526), tensor(0.7489), 0.9972730278968811)","(tensor(0.3451), tensor(0.7559), 0.9961218237876892)","(tensor(0.5770), tensor(0.8306), 0.9816101789474487)","(tensor(0.4096), tensor(0.8303), 0.9749104380607605)","(tensor(0.6966), tensor(0.9096), 0.8748631477355957)","(tensor(0.5066), tensor(0.9085), 0.8510448932647705)",
detected_6958.jpg,"(tensor(0.3373), tensor(0.6306), 0.8078172206878662)","(tensor(0.), tensor(0.), 0.46356770396232605)","(tensor(0.3271), tensor(0.6214), 0.6857646703720093)","(tensor(0.), tensor(0.), 0.33354732394218445)","(tensor(0.3112), tensor(0.6182), 0.7140812277793884)","(tensor(0.3651), tensor(0.6325), 0.9837769269943237)","(tensor(0.2920), tensor(0.6712), 0.9887422323226929)","(tensor(0.4035), tensor(0.6582), 0.9225523471832275)","(tensor(0.2632), tensor(0.7548), 0.9483152627944946)","(tensor(0.4550), tensor(0.6588), 0.7263129949569702)","(tensor(0.4239), tensor(0.8179), 0.8506420850753784)","(tensor(0.5768), tensor(0.7279), 0.9910390973091125)","(tensor(0.5399), tensor(0.7770), 0.9920393228530884)","(tensor(0.7646), tensor(0.8037), 0.9497359991073608)","(tensor(0.7408), tensor(0.8430), 0.9604438543319702)","(tensor(0.8919), tensor(0.8717), 0.7360289096832275)","(tensor(0.9019), tensor(0.8912), 0.7846824526786804)",
detected_6961.jpg,"(tensor(0.8593), tensor(0.5094), 0.899294376373291)","(tensor(0.8934), tensor(0.5013), 0.710651159286499)","(tensor(0.8633), tensor(0.4745), 0.7887492775917053)","(tensor(0.), tensor(0.), 0.31384745240211487)","(tensor(0.), tensor(0.), 0.4175724387168884)","(tensor(0.8459), tensor(0.6215), 0.9207369685173035)","(tensor(0.7838), tensor(0.5277), 0.9481486678123474)","(tensor(0.8364), tensor(0.6912), 0.6447650790214539)","(tensor(0.7488), tensor(0.5601), 0.8570762276649475)","(tensor(0.8778), tensor(0.5572), 0.7455770373344421)","(tensor(0.8026), tensor(0.5117), 0.7678786516189575)","(tensor(0.5690), tensor(0.7632), 0.9591309428215027)","(tensor(0.5289), tensor(0.6995), 0.9585474133491516)","(tensor(0.3680), tensor(0.7282), 0.9334022402763367)","(tensor(0.3385), tensor(0.6817), 0.940121054649353)","(tensor(0.1552), tensor(0.6869), 0.8661141395568848)","(tensor(0.1844), tensor(0.6863), 0.8507711887359619)",
detected_6962.jpg,"(tensor(0.), tensor(0.), 0.41806408762931824)","(tensor(0.), tensor(0.), 0.25129684805870056)","(tensor(0.), tensor(0.), 0.26926377415657043)","(tensor(0.), tensor(0.), 0.1903209239244461)","(tensor(0.), tensor(0.), 0.23110172152519226)","(tensor(0.7941), tensor(0.6248), 0.7404394149780273)","(tensor(0.7666), tensor(0.5662), 0.8304584622383118)","(tensor(0.), tensor(0.), 0.3596719205379486)","(tensor(0.7210), tensor(0.6177), 0.6599094867706299)","(tensor(0.), tensor(0.), 0.36731791496276855)","(tensor(0.), tensor(0.), 0.4607440233230591)","(tensor(0.5420), tensor(0.7099), 0.963151216506958)","(tensor(0.5221), tensor(0.6604), 0.96708083152771)","(tensor(0.3535), tensor(0.7435), 0.9560372233390808)","(tensor(0.3519), tensor(0.7054), 0.9655841588973999)","(tensor(0.1326), tensor(0.7038), 0.9296653270721436)","(tensor(0.1445), tensor(0.6908), 0.9313443899154663)",
detected_6963.jpg,"(tensor(0.5018), tensor(0.4547), 0.6235688328742981)","(tensor(0.5058), tensor(0.4432), 0.7630568742752075)","(tensor(0.), tensor(0.), 0.15634959936141968)","(tensor(0.5558), tensor(0.4388), 0.8596519231796265)","(tensor(0.), tensor(0.), 0.04358721897006035)","(tensor(0.6434), tensor(0.4709), 0.9739840626716614)","(tensor(0.5998), tensor(0.4544), 0.8655984401702881)","(tensor(0.6980), tensor(0.5349), 0.924575924873352)","(tensor(0.6021), tensor(0.4531), 0.6709093451499939)","(tensor(0.6549), tensor(0.5839), 0.7804689407348633)","(tensor(0.5267), tensor(0.4725), 0.6128444671630859)","(tensor(0.8148), tensor(0.4472), 0.9303441643714905)","(tensor(0.7862), tensor(0.4474), 0.8966565728187561)","(tensor(0.9119), tensor(0.3995), 0.8118919134140015)","(tensor(0.8907), tensor(0.3947), 0.7696187496185303)","(tensor(0.9525), tensor(0.2960), 0.7693260312080383)","(tensor(0.9481), tensor(0.2922), 0.7663224339485168)",
detected_6964.jpg,"(tensor(0.5102), tensor(0.4536), 0.951782763004303)","(tensor(0.5248), tensor(0.4499), 0.7237647771835327)","(tensor(0.5120), tensor(0.4357), 0.9660744667053223)","(tensor(0.), tensor(0.), 0.11028376966714859)","(tensor(0.4789), tensor(0.4166), 0.8930992484092712)","(tensor(0.4448), tensor(0.4769), 0.8727819919586182)","(tensor(0.4099), tensor(0.4197), 0.9736542701721191)","(tensor(0.4439), tensor(0.5376), 0.584236204624176)","(tensor(0.3573), tensor(0.4452), 0.9363377690315247)","(tensor(0.4434), tensor(0.5714), 0.6953223943710327)","(tensor(0.3150), tensor(0.4734), 0.9235090613365173)","(tensor(0.2381), tensor(0.4370), 0.7888002395629883)","(tensor(0.2184), tensor(0.4044), 0.8790147304534912)","(tensor(0.2274), tensor(0.3115), 0.8484543561935425)","(tensor(0.2023), tensor(0.2917), 0.9250812530517578)","(tensor(0.1311), tensor(0.3349), 0.919393002986908)","(tensor(0.1367), tensor(0.3452), 0.9444044232368469)",
detected_6965.jpg,"(tensor(0.4773), tensor(0.4240), 0.8768065571784973)","(tensor(0.4868), tensor(0.4148), 0.942783772945404)","(tensor(0.), tensor(0.), 0.30511119961738586)","(tensor(0.5359), tensor(0.4230), 0.9584197402000427)","(tensor(0.), tensor(0.), 0.03748618811368942)","(tensor(0.6172), tensor(0.4678), 0.995754599571228)","(tensor(0.5537), tensor(0.4654), 0.8706766366958618)","(tensor(0.6984), tensor(0.5235), 0.9831647276878357)","(tensor(0.5715), tensor(0.4889), 0.5091100335121155)","(tensor(0.6790), tensor(0.5796), 0.9369553327560425)","(tensor(0.5274), tensor(0.4803), 0.502494215965271)","(tensor(0.7762), tensor(0.4713), 0.9586291313171387)","(tensor(0.7426), tensor(0.4779), 0.8546109199523926)","(tensor(0.8904), tensor(0.4115), 0.8838223218917847)","(tensor(0.8575), tensor(0.4007), 0.7040226459503174)","(tensor(0.9129), tensor(0.3883), 0.7965134978294373)","(tensor(0.9484), tensor(0.3777), 0.690803587436676)",
detected_6966.jpg,"(tensor(0.3296), tensor(0.3199), 0.9945858716964722)","(tensor(0.3646), tensor(0.2818), 0.9924840331077576)","(tensor(0.3032), tensor(0.2883), 0.9375845193862915)","(tensor(0.4461), tensor(0.2862), 0.9505546689033508)","(tensor(0.), tensor(0.), 0.2128036469221115)","(tensor(0.5157), tensor(0.4656), 0.9968063831329346)","(tensor(0.3138), tensor(0.4670), 0.972140908241272)","(tensor(0.5643), tensor(0.7445), 0.9666374325752258)","(tensor(0.3118), tensor(0.7326), 0.7457345128059387)","(tensor(0.5966), tensor(0.8496), 0.8716353178024292)","(tensor(0.3250), tensor(0.8863), 0.5361490249633789)","(tensor(0.5146), tensor(0.9065), 0.8891076445579529)","(tensor(0.3755), tensor(0.9097), 0.7819566130638123)","(tensor(0.), tensor(0.), 0.1133699119091034)","(tensor(0.), tensor(0.), 0.06066823750734329)","(tensor(0.), tensor(0.), 0.014339577406644821)","(tensor(0.), tensor(0.), 0.010028845630586147)",
detected_6967.jpg,"(tensor(0.7426), tensor(0.3478), 0.9961481094360352)","(tensor(0.7781), tensor(0.3278), 0.9348604083061218)","(tensor(0.7263), tensor(0.2990), 0.9964260458946228)","(tensor(0.), tensor(0.), 0.19095170497894287)","(tensor(0.6558), tensor(0.2734), 0.9793837666511536)","(tensor(0.7150), tensor(0.4842), 0.976547360420227)","(tensor(0.5395), tensor(0.4271), 0.9989227652549744)","(tensor(0.6497), tensor(0.7410), 0.7539822459220886)","(tensor(0.4059), tensor(0.6898), 0.9905923008918762)","(tensor(0.6542), tensor(0.8576), 0.5764132142066956)","(tensor(0.3113), tensor(0.7389), 0.9595916271209717)","(tensor(0.5470), tensor(0.8448), 0.8466920256614685)","(tensor(0.4300), tensor(0.8079), 0.9475781321525574)","(tensor(0.), tensor(0.), 0.09359395503997803)","(tensor(0.), tensor(0.), 0.2251647263765335)","(tensor(0.), tensor(0.), 0.012804320082068443)","(tensor(0.), tensor(0.), 0.021434970200061798)",
detected_6968.jpg,"(tensor(0.2814), tensor(0.3611), 0.9894055724143982)","(tensor(0.3038), tensor(0.3217), 0.9870981574058533)","(tensor(0.2538), tensor(0.3372), 0.9102708101272583)","(tensor(0.3712), tensor(0.3149), 0.9435445070266724)","(tensor(0.), tensor(0.), 0.21026819944381714)","(tensor(0.4776), tensor(0.4643), 0.9957350492477417)","(tensor(0.2917), tensor(0.5007), 0.9735713601112366)","(tensor(0.5590), tensor(0.7000), 0.9682765603065491)","(tensor(0.3235), tensor(0.7336), 0.8451055288314819)","(tensor(0.5971), tensor(0.8171), 0.8781704306602478)","(tensor(0.3296), tensor(0.8768), 0.6451947093009949)","(tensor(0.5496), tensor(0.8365), 0.9751021862030029)","(tensor(0.4110), tensor(0.8533), 0.9567164182662964)","(tensor(0.6043), tensor(0.8956), 0.604028582572937)","(tensor(0.), tensor(0.), 0.4955110251903534)","(tensor(0.), tensor(0.), 0.22295168042182922)","(tensor(0.), tensor(0.), 0.19831472635269165)",
detected_6969.jpg,"(tensor(0.), tensor(0.), 0.2751729488372803)","(tensor(0.), tensor(0.), 0.36320728063583374)","(tensor(0.), tensor(0.), 0.027391182258725166)","(tensor(0.), tensor(0.), 0.3647401034832001)","(tensor(0.), tensor(0.), 0.0055624316446483135)","(tensor(0.), tensor(0.), 0.3574230670928955)","(tensor(0.), tensor(0.), 0.33205652236938477)","(tensor(0.), tensor(0.), 0.27742189168930054)","(tensor(0.), tensor(0.), 0.19819766283035278)","(tensor(0.), tensor(0.), 0.30891844630241394)","(tensor(0.), tensor(0.), 0.3200518488883972)","(tensor(0.), tensor(0.), 0.3081783950328827)","(tensor(0.), tensor(0.), 0.3437635600566864)","(tensor(0.6010), tensor(0.2469), 0.9392051100730896)","(tensor(0.5958), tensor(0.2184), 0.9446837306022644)","(tensor(0.3502), tensor(0.5523), 0.9806948900222778)","(tensor(0.3443), tensor(0.5254), 0.9839000701904297)",
detected_6970.jpg,"(tensor(0.), tensor(0.), 0.36583212018013)","(tensor(0.), tensor(0.), 0.1315511018037796)","(tensor(0.), tensor(0.), 0.30282214283943176)","(tensor(0.), tensor(0.), 0.14106695353984833)","(tensor(0.), tensor(0.), 0.4547319710254669)","(tensor(0.2452), tensor(0.3661), 0.7921558618545532)","(tensor(0.3204), tensor(0.3755), 0.7270442247390747)","(tensor(0.2990), tensor(0.4449), 0.7203938961029053)","(tensor(0.3424), tensor(0.4455), 0.5014765858650208)","(tensor(0.2656), tensor(0.5969), 0.6718878149986267)","(tensor(0.), tensor(0.), 0.46526628732681274)","(tensor(0.3173), tensor(0.3213), 0.8603187799453735)","(tensor(0.3652), tensor(0.3472), 0.7947993278503418)","(tensor(0.4306), tensor(0.3088), 0.9679168462753296)","(tensor(0.4842), tensor(0.3381), 0.9467537999153137)","(tensor(0.6855), tensor(0.5340), 0.973381757736206)","(tensor(0.6912), tensor(0.5410), 0.963801383972168)",
detected_6971.jpg,"(tensor(0.), tensor(0.), 0.13315631449222565)","(tensor(0.), tensor(0.), 0.20403233170509338)","(tensor(0.), tensor(0.), 0.008334103040397167)","(tensor(0.), tensor(0.), 0.41831880807876587)","(tensor(0.), tensor(0.), 0.0028462260961532593)","(tensor(0.), tensor(0.), 0.45536190271377563)","(tensor(0.), tensor(0.), 0.4074993431568146)","(tensor(0.), tensor(0.), 0.4932864308357239)","(tensor(0.), tensor(0.), 0.46792346239089966)","(tensor(0.5232), tensor(0.5540), 0.6031476855278015)","(tensor(0.6351), tensor(0.5427), 0.5736552476882935)","(tensor(0.7091), tensor(0.4738), 0.835523784160614)","(tensor(0.7099), tensor(0.4543), 0.8561371564865112)","(tensor(0.5251), tensor(0.4439), 0.9398611187934875)","(tensor(0.5301), tensor(0.4376), 0.9481932520866394)","(tensor(0.3119), tensor(0.5369), 0.9582920670509338)","(tensor(0.3129), tensor(0.5282), 0.9637448787689209)",
detected_6972.jpg,"(tensor(0.5816), tensor(0.2949), 0.97552889585495)","(tensor(0.6199), tensor(0.2505), 0.944329023361206)","(tensor(0.5344), tensor(0.2533), 0.9754059314727783)","(tensor(0.), tensor(0.), 0.47545453906059265)","(tensor(0.4532), tensor(0.2254), 0.8225842714309692)","(tensor(0.7629), tensor(0.2299), 0.950206995010376)","(tensor(0.3281), tensor(0.2459), 0.9761508703231812)","(tensor(0.9159), tensor(0.2328), 0.8444632887840271)","(tensor(0.1005), tensor(0.2917), 0.9269408583641052)","(tensor(0.8348), tensor(0.2532), 0.8518470525741577)","(tensor(0.1767), tensor(0.3849), 0.9159570932388306)","(tensor(0.6507), tensor(0.2729), 0.9242125749588013)","(tensor(0.3661), tensor(0.2807), 0.9375596642494202)","(tensor(0.), tensor(0.), 0.4074133634567261)","(tensor(0.), tensor(0.), 0.47926828265190125)","(tensor(0.), tensor(0.), 0.19816268980503082)","(tensor(0.), tensor(0.), 0.22008396685123444)",
detected_6975.jpg,"(tensor(0.), tensor(0.), 0.16896545886993408)","(tensor(0.), tensor(0.), 0.03770424425601959)","(tensor(0.), tensor(0.), 0.1330166906118393)","(tensor(0.), tensor(0.), 0.0545026995241642)","(tensor(0.), tensor(0.), 0.29725703597068787)","(tensor(0.4744), tensor(0.4444), 0.7907320261001587)","(tensor(0.5069), tensor(0.4597), 0.8865452408790588)","(tensor(0.5307), tensor(0.4683), 0.7958534359931946)","(tensor(0.5483), tensor(0.4881), 0.9259499311447144)","(tensor(0.6170), tensor(0.4266), 0.8681944608688354)","(tensor(0.6188), tensor(0.4318), 0.9277832508087158)","(tensor(0.4361), tensor(0.3697), 0.9473893642425537)","(tensor(0.4585), tensor(0.3782), 0.9599735736846924)","(tensor(0.4517), tensor(0.2828), 0.9423819184303284)","(tensor(0.4767), tensor(0.3004), 0.9584357142448425)","(tensor(0.4674), tensor(0.2280), 0.9556566476821899)","(tensor(0.4560), tensor(0.2421), 0.9610020518302917)",
detected_6977.jpg,"(tensor(0.), tensor(0.), 0.16024267673492432)","(tensor(0.), tensor(0.), 0.03650084137916565)","(tensor(0.), tensor(0.), 0.09688717871904373)","(tensor(0.), tensor(0.), 0.07639724016189575)","(tensor(0.), tensor(0.), 0.27208417654037476)","(tensor(0.4605), tensor(0.3996), 0.8806830048561096)","(tensor(0.4938), tensor(0.4199), 0.9138482809066772)","(tensor(0.5164), tensor(0.4564), 0.8416621685028076)","(tensor(0.5214), tensor(0.4914), 0.9089759588241577)","(tensor(0.6088), tensor(0.4140), 0.868218183517456)","(tensor(0.5956), tensor(0.4283), 0.8932570219039917)","(tensor(0.4185), tensor(0.3688), 0.9377154111862183)","(tensor(0.4418), tensor(0.3807), 0.9402977824211121)","(tensor(0.4286), tensor(0.2594), 0.9121750593185425)","(tensor(0.4563), tensor(0.2867), 0.9229625463485718)","(tensor(0.4098), tensor(0.1869), 0.9131824374198914)","(tensor(0.4124), tensor(0.2130), 0.9133570194244385)",
detected_6981.jpg,"(tensor(0.4008), tensor(0.3205), 0.9931415915489197)","(tensor(0.4160), tensor(0.3021), 0.964527428150177)","(tensor(0.3850), tensor(0.3032), 0.9813439846038818)","(tensor(0.4355), tensor(0.3101), 0.5818253755569458)","(tensor(0.3589), tensor(0.3119), 0.7745082378387451)","(tensor(0.4683), tensor(0.4020), 0.9927980303764343)","(tensor(0.3389), tensor(0.4129), 0.9914665222167969)","(tensor(0.5486), tensor(0.5131), 0.9616764783859253)","(tensor(0.3186), tensor(0.5529), 0.967474639415741)","(tensor(0.5496), tensor(0.4207), 0.9407991170883179)","(tensor(0.3069), tensor(0.5023), 0.9604296684265137)","(tensor(0.4933), tensor(0.6270), 0.9968547821044922)","(tensor(0.4018), tensor(0.6381), 0.9971441626548767)","(tensor(0.5569), tensor(0.7639), 0.9971300959587097)","(tensor(0.4347), tensor(0.7799), 0.9976536631584167)","(tensor(0.6181), tensor(0.9504), 0.9786278605461121)","(tensor(0.4841), tensor(0.9765), 0.9821221828460693)",
detected_6982.jpg,"(tensor(0.6100), tensor(0.3101), 0.9930805563926697)","(tensor(0.6304), tensor(0.2964), 0.9794995784759521)","(tensor(0.5951), tensor(0.2886), 0.9745324850082397)","(tensor(0.6552), tensor(0.3033), 0.757179856300354)","(tensor(0.5680), tensor(0.2864), 0.648222804069519)","(tensor(0.6605), tensor(0.4005), 0.991299569606781)","(tensor(0.5300), tensor(0.3647), 0.9935997724533081)","(tensor(0.6655), tensor(0.5506), 0.9716162085533142)","(tensor(0.4689), tensor(0.4870), 0.9761691689491272)","(tensor(0.6375), tensor(0.5725), 0.9627038836479187)","(tensor(0.4589), tensor(0.5507), 0.9624528288841248)","(tensor(0.5902), tensor(0.6116), 0.998264729976654)","(tensor(0.5009), tensor(0.5908), 0.9983287453651428)","(tensor(0.5576), tensor(0.7412), 0.9971151351928711)","(tensor(0.4328), tensor(0.7268), 0.9973077774047852)","(tensor(0.4902), tensor(0.9233), 0.974054753780365)","(tensor(0.3569), tensor(0.9294), 0.9745424389839172)",
detected_6983.jpg,"(tensor(0.4229), tensor(0.3141), 0.9907022714614868)","(tensor(0.4390), tensor(0.2963), 0.9669232964515686)","(tensor(0.4067), tensor(0.2971), 0.9778136014938354)","(tensor(0.4621), tensor(0.2999), 0.6479895114898682)","(tensor(0.3804), tensor(0.3016), 0.769077718257904)","(tensor(0.4924), tensor(0.3892), 0.9878492951393127)","(tensor(0.3574), tensor(0.3994), 0.9901592135429382)","(tensor(0.5479), tensor(0.5237), 0.9404788613319397)","(tensor(0.3467), tensor(0.5524), 0.9587033987045288)","(tensor(0.5476), tensor(0.5746), 0.9266111254692078)","(tensor(0.3687), tensor(0.6055), 0.9516036510467529)","(tensor(0.5075), tensor(0.6072), 0.9960651993751526)","(tensor(0.4131), tensor(0.6169), 0.9966173768043518)","(tensor(0.5690), tensor(0.7562), 0.9959761500358582)","(tensor(0.4397), tensor(0.7649), 0.9968872666358948)","(tensor(0.6168), tensor(0.9427), 0.9764338731765747)","(tensor(0.4793), tensor(0.9521), 0.9810582399368286)",
detected_6985.jpg,"(tensor(0.), tensor(0.), 0.3766050636768341)","(tensor(0.), tensor(0.), 0.16227853298187256)","(tensor(0.), tensor(0.), 0.19204193353652954)","(tensor(0.), tensor(0.), 0.13014376163482666)","(tensor(0.), tensor(0.), 0.16684770584106445)","(tensor(0.5979), tensor(0.5929), 0.9013276696205139)","(tensor(0.5588), tensor(0.5671), 0.9354159235954285)","(tensor(0.5687), tensor(0.6594), 0.928717851638794)","(tensor(0.4864), tensor(0.6342), 0.9547550678253174)","(tensor(0.5806), tensor(0.7518), 0.9064193367958069)","(tensor(0.4756), tensor(0.7450), 0.9189492464065552)","(tensor(0.4900), tensor(0.5346), 0.9946658611297607)","(tensor(0.4639), tensor(0.5166), 0.9948988556861877)","(tensor(0.4504), tensor(0.6799), 0.9893562197685242)","(tensor(0.4195), tensor(0.6643), 0.990228533744812)","(tensor(0.3932), tensor(0.7271), 0.9474352598190308)","(tensor(0.3561), tensor(0.7199), 0.9503000378608704)",
detected_6988.jpg,"(tensor(0.3129), tensor(0.4063), 0.9857268929481506)","(tensor(0.3306), tensor(0.3760), 0.9620360732078552)","(tensor(0.2898), tensor(0.3848), 0.9387747049331665)","(tensor(0.3841), tensor(0.3574), 0.7688254117965698)","(tensor(0.), tensor(0.), 0.4705711305141449)","(tensor(0.4511), tensor(0.4003), 0.9899800419807434)","(tensor(0.3110), tensor(0.4462), 0.9943752288818359)","(tensor(0.5690), tensor(0.4560), 0.9335618615150452)","(tensor(0.2568), tensor(0.5441), 0.9739595055580139)","(tensor(0.6387), tensor(0.4716), 0.827921986579895)","(tensor(0.1947), tensor(0.6462), 0.9209268093109131)","(tensor(0.6219), tensor(0.4591), 0.9489184617996216)","(tensor(0.5395), tensor(0.5011), 0.9676152467727661)","(tensor(0.7710), tensor(0.3848), 0.7540863156318665)","(tensor(0.6699), tensor(0.4431), 0.851564347743988)","(tensor(0.8447), tensor(0.3422), 0.605949878692627)","(tensor(0.7760), tensor(0.4194), 0.7210776209831238)",
detected_6989.jpg,"(tensor(0.6858), tensor(0.4442), 0.9834811091423035)","(tensor(0.7224), tensor(0.4218), 0.8751749396324158)","(tensor(0.6759), tensor(0.4086), 0.9869220852851868)","(tensor(0.), tensor(0.), 0.28908589482307434)","(tensor(0.6187), tensor(0.3975), 0.9532274007797241)","(tensor(0.6648), tensor(0.5128), 0.981837809085846)","(tensor(0.5083), tensor(0.5112), 0.9969112277030945)","(tensor(0.6986), tensor(0.6387), 0.7558184266090393)","(tensor(0.5062), tensor(0.7057), 0.9621105194091797)","(tensor(0.7536), tensor(0.6943), 0.7660125494003296)","(tensor(0.6251), tensor(0.7925), 0.8743625283241272)","(tensor(0.3778), tensor(0.4707), 0.9046304225921631)","(tensor(0.2881), tensor(0.4602), 0.9300311803817749)","(tensor(0.2755), tensor(0.3878), 0.8621931076049805)","(tensor(0.1916), tensor(0.3990), 0.9051104784011841)","(tensor(0.1432), tensor(0.2923), 0.8961020708084106)","(tensor(0.1584), tensor(0.3342), 0.9023516178131104)",
detected_6993.jpg,"(tensor(0.3636), tensor(0.2482), 0.9918760061264038)","(tensor(0.3840), tensor(0.2260), 0.981543779373169)","(tensor(0.3429), tensor(0.2276), 0.9623458385467529)","(tensor(0.4184), tensor(0.2168), 0.8807172179222107)","(tensor(0.3194), tensor(0.2247), 0.6157044768333435)","(tensor(0.4676), tensor(0.2684), 0.9949951171875)","(tensor(0.3090), tensor(0.3078), 0.9915159940719604)","(tensor(0.5085), tensor(0.3423), 0.9822394847869873)","(tensor(0.3141), tensor(0.4383), 0.9638116359710693)","(tensor(0.4788), tensor(0.4054), 0.975321888923645)","(tensor(0.3214), tensor(0.5509), 0.9465856552124023)","(tensor(0.4801), tensor(0.4563), 0.986690878868103)","(tensor(0.3685), tensor(0.4714), 0.9825559854507446)","(tensor(0.5335), tensor(0.4433), 0.9374021887779236)","(tensor(0.3407), tensor(0.4498), 0.9242497086524963)","(tensor(0.5307), tensor(0.5326), 0.7931985855102539)","(tensor(0.3462), tensor(0.5362), 0.7808030247688293)",
detected_6994.jpg,"(tensor(0.3255), tensor(0.2755), 0.9900670051574707)","(tensor(0.3442), tensor(0.2548), 0.979694664478302)","(tensor(0.3067), tensor(0.2578), 0.9528106451034546)","(tensor(0.3796), tensor(0.2429), 0.8817464709281921)","(tensor(0.2870), tensor(0.2540), 0.5507553219795227)","(tensor(0.4270), tensor(0.2900), 0.9936566948890686)","(tensor(0.2799), tensor(0.3273), 0.989116370677948)","(tensor(0.4672), tensor(0.3743), 0.9771148562431335)","(tensor(0.2763), tensor(0.4621), 0.952107846736908)","(tensor(0.4303), tensor(0.4311), 0.9725197553634644)","(tensor(0.2818), tensor(0.5686), 0.9395673871040344)","(tensor(0.4255), tensor(0.4601), 0.9791765213012695)","(tensor(0.3257), tensor(0.4734), 0.972987949848175)","(tensor(0.4502), tensor(0.4511), 0.9204182028770447)","(tensor(0.3057), tensor(0.4650), 0.9043566584587097)","(tensor(0.4323), tensor(0.5232), 0.7646158337593079)","(tensor(0.3128), tensor(0.5405), 0.7470760345458984)",
detected_6995.jpg,"(tensor(0.2724), tensor(0.2790), 0.9891730546951294)","(tensor(0.2925), tensor(0.2563), 0.9830788373947144)","(tensor(0.2524), tensor(0.2614), 0.9368569850921631)","(tensor(0.3317), tensor(0.2404), 0.9153844714164734)","(tensor(0.), tensor(0.), 0.42171549797058105)","(tensor(0.3822), tensor(0.2818), 0.9971033930778503)","(tensor(0.2337), tensor(0.3312), 0.9809329509735107)","(tensor(0.4362), tensor(0.3711), 0.9906606078147888)","(tensor(0.2389), tensor(0.4785), 0.912945032119751)","(tensor(0.4033), tensor(0.4289), 0.9827297925949097)","(tensor(0.2472), tensor(0.5867), 0.8952414989471436)","(tensor(0.4027), tensor(0.4849), 0.987133800983429)","(tensor(0.2987), tensor(0.5095), 0.9701681137084961)","(tensor(0.4727), tensor(0.4496), 0.9300694465637207)","(tensor(0.3127), tensor(0.4780), 0.861439049243927)","(tensor(0.4855), tensor(0.4984), 0.7958151698112488)","(tensor(0.3548), tensor(0.5272), 0.7099515795707703)",
detected_6999.jpg,"(tensor(0.4229), tensor(0.1133), 0.9985871315002441)","(tensor(0.4718), tensor(0.0221), 0.9889363646507263)","(tensor(0.3136), tensor(0.0523), 0.9968888163566589)","(tensor(0.), tensor(0.), 0.27358731627464294)","(tensor(0.1600), tensor(0.1281), 0.9350847601890564)","(tensor(0.6877), tensor(0.3742), 0.9913150668144226)","(tensor(0.1176), tensor(0.4809), 0.976984441280365)","(tensor(0.8402), tensor(0.7412), 0.5684502720832825)","(tensor(0.), tensor(0.), 0.21581584215164185)","(tensor(0.7832), tensor(0.8105), 0.5200563073158264)","(tensor(0.), tensor(0.), 0.3424935042858124)","(tensor(0.), tensor(0.), 0.07149264961481094)","(tensor(0.), tensor(0.), 0.04075733572244644)","(tensor(0.), tensor(0.), 0.001226139604113996)","(tensor(0.), tensor(0.), 0.0006788846803829074)","(tensor(0.), tensor(0.), 0.00013583646796178073)","(tensor(0.), tensor(0.), 9.499050065642223e-05)",
detected_7000.jpg,"(tensor(0.5200), tensor(0.1209), 0.9987196922302246)","(tensor(0.6471), tensor(0.0642), 0.9983207583427429)","(tensor(0.4786), tensor(0.0192), 0.9900310039520264)","(tensor(0.7996), tensor(0.1591), 0.9725856781005859)","(tensor(0.), tensor(0.), 0.3405468165874481)","(tensor(0.8439), tensor(0.4497), 0.9717292189598083)","(tensor(0.2911), tensor(0.3593), 0.9922950267791748)","(tensor(0.), tensor(0.), 0.17333346605300903)","(tensor(0.1908), tensor(0.7449), 0.5688794255256653)","(tensor(0.), tensor(0.), 0.23543909192085266)","(tensor(0.), tensor(0.), 0.39075085520744324)","(tensor(0.), tensor(0.), 0.04359929636120796)","(tensor(0.), tensor(0.), 0.09765805304050446)","(tensor(0.), tensor(0.), 0.0009152714628726244)","(tensor(0.), tensor(0.), 0.00195210927631706)","(tensor(0.), tensor(0.), 0.00013714132364839315)","(tensor(0.), tensor(0.), 0.00023111212067306042)",
