image_name,"x1, y1, confidence1","x2, y2, confidence2","x3, y3, confidence3","x4, y4, confidence4","x5, y5, confidence5","x6, y6, confidence6","x7, y7, confidence7","x8, y8, confidence8","x9, y9, confidence9","x10, y10, confidence10","x11, y11, confidence11","x12, y12, confidence12","x13, y13, confidence13","x14, y14, confidence14","x15, y15, confidence15","x16, y16, confidence16","x17, y17, confidence17",lable
detected_0328.png,"(0.3603831, 0.6397569, 0.6620530486106873)","(0.36318126, 0.6324766, 0.7038156986236572)","(0.0, 0.0, 0.200068861246109)","(0.3816257, 0.6275641, 0.8207480311393738)","(0.0, 0.0, 0.1069863811135292)","(0.41002586, 0.678097, 0.9807935953140259)","(0.3970553, 0.64008147, 0.8637670874595642)","(0.4223949, 0.7719888, 0.9677634239196777)","(0.3900364, 0.70128995, 0.6792572140693665)","(0.3997605, 0.8254007, 0.9230143427848816)","(0.3712426, 0.76607454, 0.6470763087272644)","(0.42419192, 0.79116374, 0.9472711682319641)","(0.4151009, 0.7688875, 0.8808088898658752)","(0.40673256, 0.8734538, 0.7224090695381165)","(0.39281654, 0.84016395, 0.5220248699188232)","(0.0, 0.0, 0.32715168595314026)","(0.0, 0.0, 0.21968379616737366)",6
detected_0330.png,"(0.3710214, 0.63210624, 0.5229463577270508)","(0.37309235, 0.6275635, 0.5927151441574097)","(0.0, 0.0, 0.09525322169065475)","(0.38785446, 0.63347983, 0.8297450542449951)","(0.0, 0.0, 0.06724536418914795)","(0.414378, 0.6898356, 0.986772358417511)","(0.4049483, 0.6477312, 0.8252509236335754)","(0.42316183, 0.77728367, 0.9837027788162231)","(0.39072254, 0.70076746, 0.621341347694397)","(0.40131527, 0.8322672, 0.9535142183303833)","(0.3706189, 0.76844203, 0.6084496974945068)","(0.42279333, 0.79845107, 0.9648604989051819)","(0.41706458, 0.7740971, 0.886347234249115)","(0.401786, 0.8793763, 0.7787129878997803)","(0.39117342, 0.8404904, 0.5042649507522583)","(0.0, 0.0, 0.3493659496307373)","(0.0, 0.0, 0.19778339564800262)",6
detected_0332.png,"(0.36451548, 0.645395, 0.6806395649909973)","(0.36744508, 0.63916975, 0.7069902420043945)","(0.0, 0.0, 0.22048018872737885)","(0.38510004, 0.6354654, 0.817729115486145)","(0.0, 0.0, 0.12144822627305984)","(0.41256613, 0.6840698, 0.9829258918762207)","(0.39736035, 0.643503, 0.8888941407203674)","(0.4225767, 0.7722081, 0.9710436463356018)","(0.3882027, 0.6972198, 0.7330807447433472)","(0.39966103, 0.8219589, 0.9317088723182678)","(0.3714427, 0.7635937, 0.6978338956832886)","(0.42471763, 0.7879384, 0.9593404531478882)","(0.41433755, 0.7645048, 0.910999059677124)","(0.40632913, 0.8678943, 0.783197820186615)","(0.39168793, 0.8322665, 0.6145456433296204)","(0.0, 0.0, 0.40446898341178894)","(0.0, 0.0, 0.2893449664115906)",6
detected_0334.png,"(0.35473984, 0.63062227, 0.8286989331245422)","(0.35935372, 0.62465894, 0.8711469769477844)","(0.0, 0.0, 0.30399641394615173)","(0.38124618, 0.6267516, 0.9169502854347229)","(0.0, 0.0, 0.11463363468647003)","(0.41121635, 0.6819254, 0.9943951368331909)","(0.38888597, 0.64563066, 0.9062957167625427)","(0.4198195, 0.7701684, 0.9895289540290833)","(0.38557243, 0.6990267, 0.684889554977417)","(0.3986018, 0.8230184, 0.9703051447868347)","(0.3700102, 0.76474607, 0.6803048253059387)","(0.43186843, 0.7868153, 0.9796932935714722)","(0.41736028, 0.765074, 0.9275445342063904)","(0.40774202, 0.86968285, 0.8866037726402283)","(0.3878147, 0.82840866, 0.6811560988426208)","(0.41045842, 0.91344446, 0.5642838478088379)","(0.0, 0.0, 0.37355586886405945)",6
detected_0336.png,"(0.36647052, 0.63285273, 0.6002037525177002)","(0.368981, 0.6275834, 0.6670745611190796)","(0.0, 0.0, 0.11696450412273407)","(0.38524008, 0.6291894, 0.8512076735496521)","(0.0, 0.0, 0.06876961886882782)","(0.41424233, 0.6784917, 0.990522563457489)","(0.39723456, 0.6439011, 0.8449056148529053)","(0.42302063, 0.76554704, 0.9890017509460449)","(0.3896297, 0.69794255, 0.6404392719268799)","(0.40063986, 0.82394946, 0.9686862826347351)","(0.3699421, 0.7626973, 0.6454505324363708)","(0.4287847, 0.7889319, 0.9770641922950745)","(0.41829872, 0.7684668, 0.9144107699394226)","(0.40586197, 0.8733685, 0.8581772446632385)","(0.38993567, 0.8352465, 0.6077755689620972)","(0.0, 0.0, 0.48105695843696594)","(0.0, 0.0, 0.2879447042942047)",6
detected_0338.png,"(0.35330886, 0.6241776, 0.8159344792366028)","(0.3582612, 0.6184663, 0.8757051229476929)","(0.0, 0.0, 0.2591433525085449)","(0.38092372, 0.6207907, 0.9265625476837158)","(0.0, 0.0, 0.08842429518699646)","(0.41039616, 0.67436993, 0.9950084686279297)","(0.38817966, 0.63943696, 0.8787979483604431)","(0.42057672, 0.7642326, 0.9917805790901184)","(0.3865775, 0.69567055, 0.6145169734954834)","(0.39979205, 0.82354474, 0.9749811291694641)","(0.3705045, 0.761131, 0.6270236968994141)","(0.43155298, 0.7821029, 0.9796170592308044)","(0.41663107, 0.7612574, 0.9118645787239075)","(0.40880448, 0.86994624, 0.874679446220398)","(0.38617417, 0.83096355, 0.6072608828544617)","(0.41324303, 0.90931356, 0.5156311392784119)","(0.0, 0.0, 0.29887768626213074)",6
detected_0340.png,"(0.3538044, 0.62911534, 0.8260263204574585)","(0.35911602, 0.62369996, 0.8893323540687561)","(0.0, 0.0, 0.2640415132045746)","(0.38243005, 0.62569964, 0.9330623149871826)","(0.0, 0.0, 0.08218184113502502)","(0.41078293, 0.676889, 0.9953597187995911)","(0.3883156, 0.64167017, 0.8671083450317383)","(0.42129987, 0.76444304, 0.992597222328186)","(0.38685808, 0.695176, 0.5828313231468201)","(0.40051088, 0.82466877, 0.9770697355270386)","(0.3709049, 0.76015913, 0.6059764623641968)","(0.43149123, 0.7830086, 0.979554295539856)","(0.41605696, 0.7622042, 0.9038758873939514)","(0.4108368, 0.86962306, 0.8718687891960144)","(0.3868305, 0.83183396, 0.5792211890220642)","(0.41399103, 0.9062092, 0.5073422789573669)","(0.0, 0.0, 0.27923479676246643)",6
detected_0342.png,"(0.0, 0.0, 0.3945649266242981)","(0.3611551, 0.6107499, 0.508808970451355)","(0.0, 0.0, 0.044779788702726364)","(0.37769336, 0.6035172, 0.7103756666183472)","(0.0, 0.0, 0.012995989061892033)","(0.40854862, 0.6462489, 0.9411741495132446)","(0.3892511, 0.6381596, 0.7609717845916748)","(0.4220837, 0.7514172, 0.9607248306274414)","(0.39377102, 0.7305318, 0.5337440967559814)","(0.39400896, 0.8155843, 0.9087074995040894)","(0.37462202, 0.78843534, 0.5180827975273132)","(0.42523554, 0.78041685, 0.9001622200012207)","(0.41130957, 0.7734874, 0.8038496375083923)","(0.40336448, 0.8167372, 0.5923947095870972)","(0.0, 0.0, 0.34318336844444275)","(0.0, 0.0, 0.23535506427288055)","(0.0, 0.0, 0.12687364220619202)",6
detected_0344.png,"(0.3552095, 0.62556016, 0.7143698334693909)","(0.36033562, 0.6200753, 0.8190062642097473)","(0.0, 0.0, 0.16933128237724304)","(0.37970182, 0.61567974, 0.8943164944648743)","(0.0, 0.0, 0.0511012077331543)","(0.4081868, 0.6594196, 0.991935133934021)","(0.37778553, 0.62438124, 0.7265211939811707)","(0.42755526, 0.7618888, 0.9906556010246277)","(0.0, 0.0, 0.4170691668987274)","(0.40417594, 0.8249247, 0.9711093902587891)","(0.0, 0.0, 0.4740639925003052)","(0.42459264, 0.77826905, 0.9657384753227234)","(0.40361366, 0.7589109, 0.8219985961914062)","(0.4162472, 0.8622516, 0.7919521331787109)","(0.0, 0.0, 0.39313626289367676)","(0.0, 0.0, 0.3888307213783264)","(0.0, 0.0, 0.17293816804885864)",6
detected_0346.png,"(0.35415453, 0.63154304, 0.9039716124534607)","(0.36049393, 0.6244127, 0.942064106464386)","(0.0, 0.0, 0.4334452152252197)","(0.38461635, 0.6229794, 0.9511191844940186)","(0.0, 0.0, 0.11357350647449493)","(0.41291916, 0.6739574, 0.9965750575065613)","(0.38374954, 0.64257044, 0.8922485709190369)","(0.4245277, 0.76661724, 0.9933051466941833)","(0.38550377, 0.69794863, 0.5948313474655151)","(0.40094724, 0.82461274, 0.9788771271705627)","(0.3724636, 0.75669986, 0.6147215962409973)","(0.43312106, 0.779129, 0.980801522731781)","(0.41247842, 0.7600887, 0.9068641662597656)","(0.4151246, 0.8629766, 0.8793997168540955)","(0.38373044, 0.82885015, 0.5888656973838806)","(0.4202194, 0.89231145, 0.5388847589492798)","(0.0, 0.0, 0.30001091957092285)",6
detected_0348.png,"(0.3551805, 0.6253325, 0.766939103603363)","(0.36038446, 0.61987144, 0.8610866665840149)","(0.0, 0.0, 0.19573502242565155)","(0.38196722, 0.6195053, 0.9241359829902649)","(0.0, 0.0, 0.05999958887696266)","(0.4103447, 0.66763955, 0.9945083260536194)","(0.3856063, 0.63208485, 0.7922242879867554)","(0.42632726, 0.76178175, 0.9928015470504761)","(0.0, 0.0, 0.4715587794780731)","(0.40231273, 0.82393646, 0.976718544960022)","(0.3721447, 0.7561305, 0.517903208732605)","(0.42832857, 0.7803676, 0.9756476879119873)","(0.4105828, 0.76004684, 0.8669172525405884)","(0.41661584, 0.8643675, 0.8408559560775757)","(0.0, 0.0, 0.47292011976242065)","(0.0, 0.0, 0.45510971546173096)","(0.0, 0.0, 0.21700911223888397)",6
detected_0350.png,"(0.35662037, 0.6299394, 0.7998542189598083)","(0.36180353, 0.62383515, 0.8772438764572144)","(0.0, 0.0, 0.2375655323266983)","(0.38316533, 0.6205034, 0.9244607090950012)","(0.0, 0.0, 0.06986602395772934)","(0.41140595, 0.6668393, 0.9945723414421082)","(0.3849115, 0.6337147, 0.8144283294677734)","(0.4257895, 0.7621878, 0.9925501346588135)","(0.38748157, 0.6938637, 0.5042158365249634)","(0.40217417, 0.82399845, 0.976557195186615)","(0.37115532, 0.75829715, 0.5454519391059875)","(0.42888725, 0.78130656, 0.9748023748397827)","(0.41008526, 0.7619378, 0.8698326945304871)","(0.41524208, 0.8659877, 0.8348128199577332)","(0.0, 0.0, 0.47500747442245483)","(0.0, 0.0, 0.4423278570175171)","(0.0, 0.0, 0.2136935293674469)",6
detected_0352.png,"(0.35425338, 0.6263504, 0.7590238451957703)","(0.35866317, 0.6202883, 0.846713662147522)","(0.0, 0.0, 0.1847389191389084)","(0.3808729, 0.6192151, 0.9210898280143738)","(0.0, 0.0, 0.06230839341878891)","(0.41154945, 0.6686766, 0.9945334196090698)","(0.3888633, 0.635824, 0.8261989951133728)","(0.4245853, 0.76233506, 0.9927491545677185)","(0.3884101, 0.695894, 0.5358690619468689)","(0.4008325, 0.82341784, 0.9771776795387268)","(0.3710005, 0.7615776, 0.5704484581947327)","(0.431137, 0.78330827, 0.9777465462684631)","(0.41542566, 0.763788, 0.8885642290115356)","(0.41361195, 0.87108445, 0.8521261811256409)","(0.38770816, 0.8361811, 0.5199215412139893)","(0.0, 0.0, 0.458416610956192)","(0.0, 0.0, 0.2321031242609024)",6
detected_0354.png,"(0.353544, 0.62486273, 0.8594835996627808)","(0.35955557, 0.61858064, 0.9127681851387024)","(0.0, 0.0, 0.31392714381217957)","(0.38449013, 0.620526, 0.9401558041572571)","(0.0, 0.0, 0.08543714135885239)","(0.41249838, 0.6723859, 0.995873749256134)","(0.38606012, 0.6428758, 0.8709231615066528)","(0.42273873, 0.76051444, 0.9931612014770508)","(0.385077, 0.7002948, 0.5746732950210571)","(0.4008236, 0.82302797, 0.9787577986717224)","(0.371956, 0.7628411, 0.6015207767486572)","(0.4319938, 0.783332, 0.9803575873374939)","(0.41366997, 0.7653235, 0.9031957983970642)","(0.41179147, 0.87501824, 0.873819887638092)","(0.38610962, 0.8427638, 0.5714046955108643)","(0.0, 0.0, 0.49868834018707275)","(0.0, 0.0, 0.2650918662548065)",6
detected_0356.png,"(0.35226086, 0.6243783, 0.8784408569335938)","(0.3587802, 0.61845315, 0.9256232380867004)","(0.0, 0.0, 0.3516956567764282)","(0.384656, 0.62234575, 0.9454469680786133)","(0.0, 0.0, 0.09198665618896484)","(0.41208628, 0.6753474, 0.9961277842521667)","(0.38564402, 0.6449655, 0.8790768980979919)","(0.42256588, 0.76084465, 0.9931148886680603)","(0.38487393, 0.69981587, 0.5791270136833191)","(0.40061346, 0.82263297, 0.9787035584449768)","(0.37266862, 0.762584, 0.6045629978179932)","(0.4323837, 0.7842138, 0.9798585176467896)","(0.4138366, 0.76586264, 0.9017276167869568)","(0.41287506, 0.8743002, 0.8701249957084656)","(0.38635436, 0.84192455, 0.5659384727478027)","(0.0, 0.0, 0.4924885034561157)","(0.0, 0.0, 0.2618294656276703)",6
detected_0358.png,"(0.35413268, 0.62695694, 0.8633613586425781)","(0.3601064, 0.62045854, 0.9161989688873291)","(0.0, 0.0, 0.31962400674819946)","(0.3855197, 0.62235034, 0.9420040249824524)","(0.0, 0.0, 0.08542000502347946)","(0.41368678, 0.6746178, 0.9959173798561096)","(0.38729012, 0.6459524, 0.8718730807304382)","(0.4228915, 0.7606408, 0.993119478225708)","(0.3853747, 0.7016924, 0.5718910098075867)","(0.40110135, 0.8222269, 0.9786862134933472)","(0.371772, 0.7629612, 0.5990889072418213)","(0.4328624, 0.7841996, 0.9798566699028015)","(0.41457295, 0.7663883, 0.9008191227912903)","(0.41329485, 0.8708867, 0.8713751435279846)","(0.38710687, 0.8382101, 0.5655098557472229)","(0.41803202, 0.9069445, 0.502107560634613)","(0.0, 0.0, 0.2676324248313904)",6
detected_0360.png,"(0.3521803, 0.6214529, 0.8488052487373352)","(0.35826048, 0.61536545, 0.907276451587677)","(0.0, 0.0, 0.2876660227775574)","(0.38410375, 0.6187979, 0.9393736124038696)","(0.0, 0.0, 0.07645994424819946)","(0.41273427, 0.6716385, 0.9957448840141296)","(0.3859026, 0.64273304, 0.8605473041534424)","(0.42331064, 0.75836015, 0.9932297468185425)","(0.38446534, 0.70001435, 0.5585101842880249)","(0.40126872, 0.8227337, 0.9788899421691895)","(0.37158093, 0.762528, 0.5885074138641357)","(0.43107557, 0.78512025, 0.9793859124183655)","(0.41231567, 0.7671209, 0.8961631059646606)","(0.4119311, 0.87646836, 0.8621063828468323)","(0.38467178, 0.84391236, 0.5395713448524475)","(0.0, 0.0, 0.467069536447525)","(0.0, 0.0, 0.23801396787166595)",6
detected_0362.png,"(0.35292038, 0.6256823, 0.8691617846488953)","(0.35946554, 0.6195034, 0.92535001039505)","(0.0, 0.0, 0.32035088539123535)","(0.38568106, 0.6208779, 0.9475610256195068)","(0.0, 0.0, 0.07867279648780823)","(0.41306737, 0.6717618, 0.9961193799972534)","(0.3859367, 0.6412441, 0.8524883985519409)","(0.42371356, 0.75951475, 0.9935729503631592)","(0.38593727, 0.69899875, 0.5208831429481506)","(0.40159068, 0.8238049, 0.9793749451637268)","(0.37190264, 0.7647545, 0.5569670796394348)","(0.43001193, 0.7854429, 0.9779500365257263)","(0.41087332, 0.7665586, 0.8814986944198608)","(0.4124641, 0.8753245, 0.8526947498321533)","(0.38396242, 0.84132385, 0.5008471608161926)","(0.0, 0.0, 0.4546763598918915)","(0.0, 0.0, 0.21987706422805786)",6
detected_0364.png,"(0.35356107, 0.62277275, 0.8453402519226074)","(0.3596365, 0.61679476, 0.909798800945282)","(0.0, 0.0, 0.28059297800064087)","(0.38467652, 0.61889905, 0.9419710040092468)","(0.0, 0.0, 0.07429652661085129)","(0.4123962, 0.67030317, 0.995756208896637)","(0.3866052, 0.63975716, 0.8424569368362427)","(0.42411703, 0.7584314, 0.9933562278747559)","(0.38687232, 0.6983462, 0.5148192644119263)","(0.4019398, 0.8239235, 0.9785578846931458)","(0.3722504, 0.7656642, 0.5503683090209961)","(0.4292027, 0.78621674, 0.9773980975151062)","(0.41104138, 0.7674145, 0.8792767524719238)","(0.41195706, 0.8764921, 0.8473336100578308)","(0.0, 0.0, 0.491743266582489)","(0.0, 0.0, 0.44207748770713806)","(0.0, 0.0, 0.21175146102905273)",6
detected_0366.png,"(0.35266942, 0.62165874, 0.8650933504104614)","(0.35882586, 0.61524236, 0.9161874651908875)","(0.0, 0.0, 0.32183724641799927)","(0.3845314, 0.6186658, 0.9420186281204224)","(0.0, 0.0, 0.08563513308763504)","(0.41333854, 0.67269236, 0.9960047602653503)","(0.3854901, 0.64497966, 0.8736637234687805)","(0.42416894, 0.76049125, 0.9932065010070801)","(0.38433036, 0.70420873, 0.5758770704269409)","(0.40127984, 0.82295406, 0.9787617921829224)","(0.37134242, 0.7653919, 0.599668562412262)","(0.43069294, 0.78698254, 0.9801573157310486)","(0.4113155, 0.7693156, 0.9020593762397766)","(0.4115179, 0.87770385, 0.868211567401886)","(0.38373858, 0.8454656, 0.5590932369232178)","(0.0, 0.0, 0.4820985198020935)","(0.0, 0.0, 0.2522168755531311)",6
detected_0368.png,"(0.35537085, 0.62379193, 0.8972975015640259)","(0.36195984, 0.6167702, 0.9337074756622314)","(0.0, 0.0, 0.41973045468330383)","(0.38671255, 0.6192082, 0.9450485110282898)","(0.0, 0.0, 0.11449248343706131)","(0.41384995, 0.6733839, 0.9961495399475098)","(0.384885, 0.64544773, 0.8965376019477844)","(0.42379773, 0.7612488, 0.9926016926765442)","(0.38506967, 0.7009348, 0.6155853867530823)","(0.4007955, 0.8223017, 0.977512538433075)","(0.37284994, 0.7577632, 0.6308282613754272)","(0.43244988, 0.7843501, 0.9799567461013794)","(0.4122526, 0.76691616, 0.9090691208839417)","(0.41142872, 0.8746313, 0.8717808127403259)","(0.3837847, 0.8432266, 0.587893009185791)","(0.41628197, 0.9153586, 0.5008912682533264)","(0.0, 0.0, 0.27744343876838684)",6
detected_0370.png,"(0.3565623, 0.6289628, 0.7777771949768066)","(0.36183777, 0.6233746, 0.86627197265625)","(0.0, 0.0, 0.20200489461421967)","(0.38485408, 0.6223062, 0.9248408675193787)","(0.0, 0.0, 0.05904625728726387)","(0.41278645, 0.66874486, 0.9945380091667175)","(0.3874772, 0.63682425, 0.798782229423523)","(0.42547998, 0.75904435, 0.9929041266441345)","(0.0, 0.0, 0.48212772607803345)","(0.4028656, 0.8245848, 0.9773116707801819)","(0.3738504, 0.75886744, 0.5267631411552429)","(0.42747742, 0.78596497, 0.9758940935134888)","(0.40953445, 0.76682824, 0.86891770362854)","(0.41436496, 0.8744795, 0.8386702537536621)","(0.0, 0.0, 0.4697864353656769)","(0.0, 0.0, 0.4351801872253418)","(0.0, 0.0, 0.203878715634346)",6
detected_0372.png,"(0.35477093, 0.624036, 0.9056797623634338)","(0.3611709, 0.6175043, 0.939725399017334)","(0.0, 0.0, 0.4383164942264557)","(0.38578576, 0.6209177, 0.9494667649269104)","(0.0, 0.0, 0.11901243776082993)","(0.41324937, 0.67512864, 0.9965963959693909)","(0.38518724, 0.64723724, 0.9040126204490662)","(0.42344707, 0.76084805, 0.9931765794754028)","(0.3843423, 0.7002901, 0.6238340735435486)","(0.40073025, 0.8233911, 0.978584349155426)","(0.3737541, 0.75501066, 0.634305477142334)","(0.43133825, 0.78628176, 0.9823113679885864)","(0.41171986, 0.76873225, 0.917572557926178)","(0.4102982, 0.8742081, 0.8869487643241882)","(0.38277528, 0.84246767, 0.6180318593978882)","(0.41512617, 0.91641295, 0.5382320284843445)","(0.0, 0.0, 0.3061741292476654)",6
detected_0374.png,"(0.358773, 0.63067025, 0.7332746982574463)","(0.3637694, 0.6257542, 0.8340156078338623)","(0.0, 0.0, 0.16556894779205322)","(0.38601515, 0.6252281, 0.9142189621925354)","(0.0, 0.0, 0.05311768874526024)","(0.41304046, 0.6704958, 0.9938796758651733)","(0.38957733, 0.63619435, 0.7825034260749817)","(0.4250724, 0.75964296, 0.9926992058753967)","(0.0, 0.0, 0.4774670898914337)","(0.40274853, 0.82485306, 0.9768615365028381)","(0.3759171, 0.7560023, 0.5244245529174805)","(0.4265126, 0.78639436, 0.9762296676635742)","(0.40986717, 0.76649535, 0.8709431290626526)","(0.4139024, 0.87423295, 0.8424919247627258)","(0.0, 0.0, 0.4783628284931183)","(0.0, 0.0, 0.44394734501838684)","(0.0, 0.0, 0.21016234159469604)",6
detected_0376.png,"(0.354346, 0.6287973, 0.8825877904891968)","(0.3604181, 0.6224207, 0.9280149340629578)","(0.0, 0.0, 0.3633420169353485)","(0.38529423, 0.6236282, 0.9469514489173889)","(0.0, 0.0, 0.09714352339506149)","(0.41338322, 0.67525935, 0.9964008331298828)","(0.3863676, 0.6449461, 0.8856380581855774)","(0.42332086, 0.7624361, 0.9935203194618225)","(0.3854713, 0.6990145, 0.5911215543746948)","(0.40081263, 0.82413423, 0.9793779253959656)","(0.3722482, 0.7578506, 0.6106848120689392)","(0.4306954, 0.78600425, 0.9819038510322571)","(0.41185045, 0.7670397, 0.9104243516921997)","(0.41060427, 0.8736252, 0.8832164406776428)","(0.3830112, 0.8388011, 0.5934745073318481)","(0.41500193, 0.9123823, 0.5287293195724487)","(0.0, 0.0, 0.28960779309272766)",6
detected_0378.png,"(0.35170263, 0.6247985, 0.8530154824256897)","(0.3577108, 0.61892986, 0.9088016152381897)","(0.0, 0.0, 0.29536500573158264)","(0.3837291, 0.6226329, 0.9408455491065979)","(0.0, 0.0, 0.08036444336175919)","(0.41290966, 0.6756679, 0.9959608912467957)","(0.38661146, 0.64454234, 0.8735297918319702)","(0.42354816, 0.7621948, 0.993293285369873)","(0.38516396, 0.69829565, 0.5843420624732971)","(0.40083152, 0.8237035, 0.9789905548095703)","(0.37209734, 0.7555282, 0.6069831252098083)","(0.43013474, 0.7870253, 0.9815242886543274)","(0.41166276, 0.76756436, 0.9091601371765137)","(0.41021717, 0.8757505, 0.878250241279602)","(0.38230184, 0.8406409, 0.584433913230896)","(0.41464144, 0.91358, 0.5089089274406433)","(0.0, 0.0, 0.2752477526664734)",6
detected_0380.png,"(0.35176829, 0.6229913, 0.8806583285331726)","(0.35842943, 0.61734825, 0.9271275401115417)","(0.0, 0.0, 0.35191380977630615)","(0.38480988, 0.6227029, 0.9474659562110901)","(0.0, 0.0, 0.09094548970460892)","(0.41278255, 0.676818, 0.9963789582252502)","(0.385483, 0.64579314, 0.8846195936203003)","(0.42331657, 0.7620289, 0.9934576153755188)","(0.38469896, 0.69901794, 0.589724600315094)","(0.400881, 0.8241118, 0.9793440699577332)","(0.37265724, 0.75665694, 0.6096714735031128)","(0.43079725, 0.78581506, 0.9817537665367126)","(0.41147265, 0.76650006, 0.9099271893501282)","(0.4106553, 0.87431705, 0.8801212310791016)","(0.38136864, 0.8397574, 0.5874215960502625)","(0.41472104, 0.91191137, 0.5152183175086975)","(0.0, 0.0, 0.2794601321220398)",6
detected_0382.png,"(0.35247013, 0.62173927, 0.861920952796936)","(0.35905227, 0.6168812, 0.9130114912986755)","(0.0, 0.0, 0.31418779492378235)","(0.38517752, 0.62388504, 0.9415966272354126)","(0.0, 0.0, 0.08609680831432343)","(0.41216436, 0.67831266, 0.996130108833313)","(0.38655755, 0.64524615, 0.8828951716423035)","(0.4221235, 0.76199055, 0.99327552318573)","(0.38484165, 0.6971643, 0.5972177982330322)","(0.40095872, 0.82219917, 0.9791319370269775)","(0.3728231, 0.7564532, 0.618073582649231)","(0.43061307, 0.78376746, 0.982744038105011)","(0.4127387, 0.7640666, 0.9162666201591492)","(0.41114387, 0.87300223, 0.8908008933067322)","(0.38476512, 0.8385622, 0.6190406680107117)","(0.41482815, 0.91177964, 0.5430436730384827)","(0.0, 0.0, 0.30659377574920654)",6
detected_0384.png,"(0.35272792, 0.62418306, 0.7541553974151611)","(0.35748833, 0.61919636, 0.8321855664253235)","(0.0, 0.0, 0.1811404526233673)","(0.38152534, 0.62333775, 0.9145191311836243)","(0.0, 0.0, 0.06267246603965759)","(0.41176733, 0.6740215, 0.9945170283317566)","(0.388914, 0.6412475, 0.8526337146759033)","(0.4226249, 0.7600392, 0.9925469756126404)","(0.38568148, 0.6945283, 0.5952280759811401)","(0.4011047, 0.8213305, 0.9774619936943054)","(0.37244084, 0.7526238, 0.6192545294761658)","(0.43039352, 0.7831903, 0.9823724627494812)","(0.41478044, 0.763567, 0.9177855849266052)","(0.41104037, 0.87474513, 0.8883187174797058)","(0.38776898, 0.83933926, 0.6233795285224915)","(0.4156394, 0.91713256, 0.5310267210006714)","(0.0, 0.0, 0.3029322028160095)",6
detected_0386.png,"(0.357024, 0.62717736, 0.6966740489006042)","(0.36088368, 0.6221215, 0.7821435332298279)","(0.0, 0.0, 0.14992055296897888)","(0.381544, 0.6224713, 0.8952022194862366)","(0.0, 0.0, 0.06122509390115738)","(0.41147646, 0.66934985, 0.9933297038078308)","(0.3900964, 0.63545316, 0.8352054357528687)","(0.4231522, 0.7591827, 0.9919030070304871)","(0.38751283, 0.69220287, 0.5901628732681274)","(0.40189433, 0.8222886, 0.9755493998527527)","(0.37128502, 0.7593796, 0.6133219003677368)","(0.4305682, 0.78025603, 0.9803099036216736)","(0.416088, 0.76060015, 0.9108970761299133)","(0.41285095, 0.87015545, 0.8734084963798523)","(0.38998532, 0.8345243, 0.5946363210678101)","(0.4171437, 0.9076097, 0.5045774579048157)","(0.0, 0.0, 0.28307726979255676)",6
detected_0388.png,"(0.3691639, 0.6439933, 0.7709964513778687)","(0.3731, 0.63964844, 0.8335784077644348)","(0.0, 0.0, 0.22685931622982025)","(0.3904977, 0.63578963, 0.9033243060112)","(0.0, 0.0, 0.09073863178491592)","(0.41466844, 0.6764477, 0.9941108822822571)","(0.39524192, 0.6396774, 0.8657784461975098)","(0.42164984, 0.7620379, 0.9919353723526001)","(0.39118132, 0.6889853, 0.6181181073188782)","(0.401572, 0.8216097, 0.9757012128829956)","(0.37340343, 0.75329214, 0.6354106068611145)","(0.43075007, 0.7813502, 0.9812765121459961)","(0.41816202, 0.7609635, 0.917655885219574)","(0.411017, 0.86740994, 0.8894321322441101)","(0.39364406, 0.83096284, 0.6364844441413879)","(0.41400927, 0.90739757, 0.5634772181510925)","(0.0, 0.0, 0.33576714992523193)",6
detected_0390.png,"(0.3538758, 0.62892056, 0.7457361817359924)","(0.3582753, 0.6242357, 0.828848123550415)","(0.0, 0.0, 0.17757900059223175)","(0.3803651, 0.6247572, 0.9131690859794617)","(0.0, 0.0, 0.0638413205742836)","(0.41025993, 0.67149544, 0.9943773150444031)","(0.3885946, 0.635067, 0.8445093631744385)","(0.42115715, 0.76102275, 0.9925633072853088)","(0.38641435, 0.6893275, 0.5818111896514893)","(0.40087768, 0.8228878, 0.9772043824195862)","(0.37195018, 0.75593823, 0.6086320877075195)","(0.4320456, 0.7776929, 0.9812961220741272)","(0.41736183, 0.7568361, 0.9116309881210327)","(0.412297, 0.8690867, 0.883590817451477)","(0.38996154, 0.8311221, 0.6067707538604736)","(0.41681322, 0.90788907, 0.5293039083480835)","(0.0, 0.0, 0.29852014780044556)",6
detected_0392.png,"(0.35638246, 0.6340359, 0.7324241995811462)","(0.360343, 0.6300921, 0.814117968082428)","(0.0, 0.0, 0.17414884269237518)","(0.38077667, 0.631747, 0.9080405235290527)","(0.0, 0.0, 0.0687926635146141)","(0.40986794, 0.6776884, 0.9941762685775757)","(0.39063916, 0.6379338, 0.8533197641372681)","(0.42004082, 0.7630739, 0.9922188520431519)","(0.38658264, 0.6845013, 0.6025511026382446)","(0.40044782, 0.8225281, 0.9763392210006714)","(0.3726138, 0.7511558, 0.6241719126701355)","(0.4321514, 0.7770504, 0.9823973178863525)","(0.4193292, 0.75502574, 0.9202843308448792)","(0.41210282, 0.8654913, 0.8955028057098389)","(0.39197078, 0.82574886, 0.6466867923736572)","(0.41800922, 0.9052515, 0.5701510906219482)","(0.0, 0.0, 0.3417571187019348)",6
